
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
383,2012-05-07 (2),CLE,CHW,W 3-2,35,29,3,7,1,0,0,3,5,1,4,1,0,0,0,2,1,0,0.222,-0.722,1.182,8,12,10483,156,57,ltor,9,,overcast
384,2012-05-07,HOU,MIA,L 0-4,29,26,0,3,0,0,0,0,1,0,9,2,0,0,0,3,0,0,-0.428,-4.278,.819,2,11,16531,129,72,,0,none,dome
385,2012-05-07,KCR,BOS,L 5-11,38,34,5,10,1,0,0,4,3,0,3,0,0,1,0,2,0,0,0.053,0.448,.968,6,9,19502,191,71,ltor,12,,sunny
386,2012-05-07,LAD,SFG,W 9-1,43,37,9,13,4,0,0,7,5,1,3,0,1,0,1,0,0,1,0.222,5.350,.843,10,15,43713,183,67,tocf,8,,sunny
387,2012-05-07,MIL,CIN,L 1-6,35,34,1,7,1,0,1,1,1,0,12,0,0,0,0,0,0,0,-0.216,-3.490,.707,7,13,27157,167,67,,0,none,dome
388,2012-05-07,MIN,LAA,L 3-8,35,32,3,6,1,0,0,3,2,0,4,0,0,1,1,0,0,0,-0.234,-1.369,1.064,5,9,31382,181,65,torf,17,,cloudy
389,2012-05-07,PHI,NYM,L 2-5,39,32,2,8,2,0,0,2,5,0,8,0,1,1,0,0,0,0,-0.282,-2.367,1.291,10,14,44365,182,61,rtol,5,,
390,2012-05-07,SDP,COL,W 3-2,35,30,3,7,1,0,0,2,5,0,6,0,0,0,0,0,0,1,0.055,-0.458,.869,8,15,15895,178,64,ltor,6,,sunny
391,2012-05-07,SEA,DET,W 3-2,33,29,3,5,3,0,0,2,2,0,5,0,1,1,0,0,0,0,0.413,-1.005,1.550,4,11,14462,151,67,ltor,2,,cloudy
392,2012-05-08,ARI,STL,L 1-6,35,32,1,6,1,0,0,1,3,0,11,0,0,0,0,1,0,0,-0.161,-3.409,.389,7,13,30156,147,90,fromrf,15,,cloudy
393,2012-05-08,BAL,TEX,L 3-10,39,37,3,11,2,0,2,3,2,0,8,0,0,0,0,1,0,0,-0.194,-1.549,.486,9,11,11263,171,68,tocf,6,,overcast
394,2012-05-08,CHC,ATL,L 1-3,34,31,1,5,2,0,0,1,3,0,7,0,0,0,1,1,0,1,-0.427,-3.320,1.473,6,12,38523,167,66,ltor,7,,cloudy
395,2012-05-08,HOU,MIA,W 3-2,34,32,3,7,1,0,0,1,2,0,8,0,0,0,1,0,0,0,0.130,-0.802,1.392,7,15,14801,142,72,,0,none,dome
396,2012-05-08,KCR,BOS,W 6-4,33,28,6,7,0,0,1,5,4,0,2,0,1,0,0,1,0,1,0.467,1.956,1.616,3,10,20524,172,73,ltor,9,,cloudy
397,2012-05-08,LAD,SFG,L 1-2,34,30,1,8,2,0,0,1,3,2,1,0,1,0,0,4,0,0,-0.692,-3.107,1.992,6,12,32799,154,75,torf,7,,sunny
398,2012-05-08,MIL,CIN,W 8-3,39,34,8,11,2,1,1,8,3,0,10,2,0,0,0,1,0,0,0.285,4.010,.486,7,15,28108,184,67,tocf,13,,dome
399,2012-05-08,MIN,LAA,W 5-0,39,33,5,12,3,0,1,5,4,1,3,0,1,1,0,1,1,0,0.250,1.116,.369,10,9,30776,157,52,tolf,7,,cloudy
400,2012-05-08,NYY,TBR,W 5-3,34,31,5,8,2,0,3,5,3,0,5,0,0,0,0,1,0,0,0.186,0.873,.744,5,10,37086,188,61,rtol,16,,
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
401,2012-05-08,OAK,TOR,W 7-3,41,31,7,8,2,0,2,7,8,2,8,0,2,0,1,1,2,0,0.567,3.011,1.904,9,9,10784,178,65,torf,5,,sunny
402,2012-05-08,PHI,NYM,L 4-7,40,37,4,10,3,0,1,4,3,0,4,0,0,0,1,1,2,0,-0.089,-0.369,1.107,9,17,43821,198,66,tocf,9,,overcast
403,2012-05-08,PIT,WSN,W 5-4,35,31,5,5,1,0,3,5,3,1,7,0,0,1,1,0,0,0,0.904,1.026,1.679,4,14,10323,155,70,ltor,7,,
404,2012-05-08,SDP,COL,W 3-1,36,30,3,7,1,2,0,3,5,1,9,0,1,0,0,0,2,0,0.008,-0.456,1.014,9,16,17478,195,65,rtol,10,,sunny
405,2012-05-08,SEA,DET,L 4-6,40,34,4,8,1,0,0,4,6,1,8,0,0,0,1,1,2,0,-0.254,-0.096,1.662,9,10,13455,187,57,rtol,2,,dome
406,2012-05-09,ARI,STL,L 2-7,38,36,2,12,3,0,0,2,2,0,7,0,0,0,0,2,0,0,-0.342,-2.410,1.247,9,16,27710,177,78,,0,none,dome
